pk,price
253229237,"70,500,000 "
253229261,"10,600,000 "
253229266,"19,700,000 "
253229391,"11,500,000 "
253229528,"37,900,000 "
253229723,"10,400,000 "
253229752,"5,130,000 "
253230142,"13,900,000 "
253230621,"188,000,000 "
253230767,"9,610,000 "
253230869,"65,200,000 "
253231366,"3,390,000 "
253231443,"3,280,000 "
253231447,"13,500,000 "
253231677,"11,100,000 "
253231747,"14,900,000 "
253231866,"11,700,000 "
253231969,"8,020,000 "
253232104,"21,700,000 "
253233049,"8,860,000 "
253233064,"68,100,000 "
253233096,"73,100,000 "
253233195,"18,800,000 "
253233201,"15,000,000 "
253233731,"20,900,000 "
253234236,"199,000,000 "
253234378,"68,200,000 "
253234574,"5,800,000 "
253234678,"117,000,000 "
253234711,"6,610,000 "
253234913,"4,930,000 "
253235243,"9,720,000 "
253235735,"3,120,000 "
253235790,"44,600,000 "
253235805,"202,000,000 "
270235805,"202,000,000 "
253235805,"188,000,000 "
270235805,"188,000,000 "
253236572,"2,830,000 "
253236791,"11,800,000 "
253236792,"74,400,000 "
253237109,"18,800,000 "
253237383,"15,000,000 "
253237692,"8,360,000 "
253238074,"9,880,000 "
253238581,"10,700,000 "
253239613,"44,500,000 "
253239818,"23,300,000 "
253239901,"11,300,000 "
253240017,"6,670,000 "
253240309,"5,650,000 "
253240702,"73,000,000 "
253241095,"16,200,000 "
253241461,"81,700,000 "
253241464,"42,700,000 "
253241486,"3,990,000 "
253241508,"125,000,000 "
253241522,"4,460,000 "
253241671,"17,300,000 "
253241673,"1,940,000 "
253242187,"16,200,000 "
253242444,"3,340,000 "
253242516,"1,690,000 "
253243007,"13,100,000 "
253243057,"6,010,000 "
253243349,"542,000 "
253244260,"71,300,000 "
253244368,"1,560,000 "
253244369,"9,330,000 "
253244374,"14,100,000 "
253244380,"17,200,000 "
253244385,"14,900,000 "
253244470,"86,200,000 "
253244472,"995,000 "
253245037,"13,100,000 "
253246104,"11,500,000 "
253246420,"13,800,000 "
253246618,"5,480,000 "
253246669,"38,700,000 "
253247028,"11,300,000 "
253247030,"8,470,000 "
253247394,"14,500,000 "
253251116,"43,800,000 "
253251517,"16,000,000 "
253251805,"11,200,000 "
253251854,"116,000,000 "
253252371,"5,330,000 "
253252931,"2,910,000 "
253253002,"6,250,000 "
253256790,"1,760,000 "
253257771,"7,810,000 "
253258781,"30,200,000 "
254000027,"23,000,000,000 "
254001116,"310,000,000 "
254001201,"34,200,000,000 "
254001620,"86,000,000 "
254001668,"292,000,000 "
254005471,"732,000,000 "
254007512,"190,000,000 "
254009676,"43,900,000 "
254013128,"114,000,000 "
254031432,"697,000,000 "
254034079,"122,000,000 "
254045674,"302,000,000 "
268045674,"302,000,000 "
254045674,"683,000,000 "
268045674,"683,000,000 "
254048940,"301,000,000 "
254049369,"124,000,000 "
254053769,"74,200,000 "
254214100,"8,030,000,000 "
256000027,"161,000,000 "
256000241,"308,000,000 "
256000244,"302,000,000 "
256000246,"297,000,000 "
256000250,"29,600,000,000 "
256000393,"124,000,000 "
256000524,"93,500,000 "
256001041,"182,000,000 "
256001075,"179,000,000 "
256001109,"179,000,000 "
256001116,"113,000,000 "
256001179,"312,000,000 "
256001183,"185,000,000 "
256001256,"40,800,000 "
256001397,"787,000,000 "
256001419,"70,400,000 "
256001625,"83,000,000 "
256001668,"340,000,000 "
256001845,"125,000,000 "
256003647,"383,000,000 "
256004231,"658,000,000 "
256004833,"696,000,000 "
256005099,"90,700,000 "
256005471,"695,000,000 "
256005479,"175,000,000 "
256005673,"64,700,000 "
256005680,"43,900,000 "
256005681,"1,320,000,000 "
256005740,"117,000,000 "
256005984,"119,000,000 "
256006235,"692,000,000 "
256007289,"294,000,000 "
256007512,"72,300,000 "
256007763,"313,000,000 "
256009676,"293,000,000 "
256010264,"171,000,000 "
256010535,"293,000,000 "
256013038,"115,000,000 "
256016619,"86,600,000 "
256020170,"44,100,000 "
256020775,"14,300,000 "
256020801,"35,000,000,000 "
256028130,"690,000,000 "
256031432,"129,000,000 "
256039943,"81,100,000 "
256045661,"181,000,000 "
256045674,"185,000,000 "
256048940,"325,000,000 "
256051539,"320,000,000 "
256053769,"168,000,000 "
256054050,"8,700,000,000 "
256120533,"115,000,000 "
256121939,"119,000,000 "
256121944,"375,000,000 "
256135507,"259,000,000 "
256138956,"266,000,000 "
256139068,"87,000,000 "
256140601,"278,000,000 "
256146536,"82,600,000 "
256152729,"190,000,000 "
256153079,"4,540,000,000 "
256155862,"680,000,000 "
256156616,"116,000,000 "
256158023,"688,000,000 "
256158625,"114,000,000 "
256159261,"70,800,000 "
256164240,"182,000,000 "
256164959,"54,100,000 "
256164994,"99,400,000 "
256165153,"699,000,000 "
256166149,"282,000,000 "
256166906,"176,000,000 "
256167198,"277,000,000 "
256167397,"174,000,000 "
256167425,"120,000,000 "
256167495,"265,000,000 "
256167664,"176,000,000 "
256167680,"171,000,000 "
256168435,"121,000,000 "
256168542,"253,000,000 "
256168651,"188,000,000 "
256169181,"45,000,000 "
256170890,"99,100,000 "
256171897,"47,100,000 "
256172143,"45,800,000 "
256172316,"69,100,000 "
256172862,"20,600,000 "
256172871,"74,700,000 "
256173731,"301,000,000 "
256174543,"120,000,000 "
256176580,"303,000,000 "
256176600,"71,700,000 "
256176676,"851,000,000 "
256177003,"678,000,000 "
256177644,"39,400,000 "
256177844,"90,100,000 "
256177845,"45,200,000 "
256178562,"68,300,000 "
256178603,"183,000,000 "
256179546,"12,700,000 "
256179560,"17,600,000 "
256179813,"170,000,000 "
256180206,"163,000,000 "
256181872,"350,000,000 "
256182495,"21,700,000 "
256182521,"683,000,000 "
256183177,"34,100,000 "
256183427,"38,300,000 "
256183569,"20,000,000 "
256183855,"67,600,000 "
256183898,"129,000,000 "
256184134,"19,000,000 "
256184344,"177,000,000 "
256186153,"87,900,000 "
256186452,"26,400,000 "
256186569,"41,500,000 "
256186627,"66,000,000 "
256186942,"182,000,000 "
256188377,"170,000,000 "
259188377,"170,000,000 "
256188377,"1,380,000,000 "
259188377,"1,380,000,000 "
256188545,"304,000,000 "
256188802,"155,000,000 "
256189156,"70,700,000 "
256189242,"42,800,000 "
256189332,"186,000,000 "
256189358,"123,000,000 "
256189484,"18,300,000 "
256189505,"117,000,000 "
256189509,"182,000,000 "
256189511,"181,000,000 "
256189596,"319,000,000 "
260189596,"319,000,000 "
256189596,"268,000,000 "
260189596,"268,000,000 "
256189805,"37,700,000 "
256190034,"34,000,000 "
256190045,"716,000,000 "
256190053,"282,000,000 "
256190460,"46,400,000 "
256190778,"38,100,000 "
256190815,"40,800,000 "
256190871,"299,000,000 "
256190972,"13,800,000 "
256191043,"92,800,000 "
260191043,"92,800,000 "
256191043,"84,800,000 "
260191043,"84,800,000 "
256191180,"44,100,000 "
256191189,"169,000,000 "
256191695,"122,000,000 "
256192181,"650,000,000 "
256192318,"91,900,000 "
256192366,"128,000,000 "
256192448,"187,000,000 "
256192985,"247,000,000 "
256193041,"651,000,000 "
256193061,"48,900,000 "
256193082,"70,800,000 "
256193105,"23,300,000 "
256193348,"54,700,000 "
256194022,"14,500,000 "
256194753,"18,900,000 "
256195864,"8,940,000,000 "
256197445,"284,000,000 "
256197781,"255,000,000 "
256197853,"25,900,000 "
256198141,"23,200,000 "
256198710,"99,200,000 "
256198868,"14,000,000 "
256199304,"69,300,000 "
256199556,"179,000,000 "
256199564,"84,800,000 "
256199715,"44,700,000 "
256199987,"16,100,000 "
256200108,"15,600,000 "
256200145,"681,000,000 "
256200215,"23,400,000 "
256200223,"18,600,000 "
256200458,"19,900,000 "
256200724,"170,000,000 "
256200949,"81,100,000 "
256201153,"90,000,000 "
256201400,"22,800,000 "
256201510,"38,400,000 "
256201535,"3,770,000,000 "
256202135,"37,100,000 "
256202166,"88,100,000 "
256202371,"48,400,000 "
256202652,"290,000,000 "
256202744,"19,800,000 "
256203483,"14,600,000 "
256203574,"81,600,000 "
256203965,"10,800,000 "
256204259,"18,800,000 "
256204366,"19,000,000 "
256204401,"50,700,000 "
256204963,"301,000,000 "
256205069,"44,100,000 "
256205600,"66,500,000 "
256205756,"14,500,000 "
256206058,"49,000,000 "
256206113,"121,000,000 "
256206652,"65,500,000 "
256207410,"174,000,000 "
256207664,"71,200,000 "
256207865,"127,000,000 "
256208004,"16,200,000 "
256208618,"176,000,000 "
256209658,"117,000,000 "
256209818,"17,300,000 "
256210008,"65,300,000 "
256210035,"13,200,000 "
256210257,"276,000,000 "
256211110,"168,000,000 "
256211320,"41,200,000 "
256212190,"63,500,000 "
256212404,"30,000,000 "
256212523,"16,700,000 "
256212622,"119,000,000 "
256212755,"11,700,000 "
256212811,"23,400,000 "
256213345,"88,400,000 "
256214098,"172,000,000 "
256214100,"11,000,000,000 "
256214101,"45,100,000 "
256215558,"126,000,000 "
256215914,"284,000,000 "
256217731,"9,140,000 "
256218667,"184,000,000 "
256220253,"16,300,000 "
256220814,"44,300,000 "
256220834,"136,000,000 "
256222000,"175,000,000 "
256222492,"281,000,000 "
256224411,"12,000,000 "
256225850,"42,200,000 "
256226229,"22,900,000 "
256226851,"89,200,000 "
256227535,"94,100,000 "
256227813,"79,100,000 "
256227928,"69,900,000 "
256230666,"89,900,000 "
256231443,"71,900,000 "
256231747,"185,000,000 "
256232411,"16,300,000 "
256234396,"92,900,000 "
256242519,"653,000,000 "
256243781,"272,000,000 "
256247699,"266,000,000 "
256247703,"666,000,000 "
256254642,"309,000,000 "
257179947,"18,400,000 "
257180283,"44,200,000 "
257191657,"38,800,000 "
257193847,"66,900,000 "
257199183,"79,700,000 "
257199231,"399,000,000 "
257200588,"202,000,000 "
257200601,"47,500,000 "
257202305,"18,000,000 "
257202978,"22,000,000 "
257202986,"98,000,000 "
257202994,"25,300,000 "
257203002,"36,700,000 "
257203004,"20,400,000 "
257204725,"13,800,000 "
257205401,"65,600,000 "
257205565,"94,400,000 "
257208153,"94,700,000 "
257209449,"17,500,000 "
257211635,"26,400,000 "
257212066,"1,720,000,000 "
257212432,"114,000,000 "
257213189,"85,000,000 "
257218471,"18,000,000 "
257221467,"46,300,000 "
257221789,"47,300,000 "
257221912,"36,600,000 "
257222582,"21,500,000 "
257222729,"75,600,000 "
257222734,"1,950,000,000 "
257222798,"43,400,000 "
257224794,"43,000,000 "
257225733,"86,100,000 "
257226114,"38,100,000 "
257228007,"24,600,000 "
257228464,"21,100,000 "
257228861,"73,600,000 "
257233018,"17,800,000 "
257233410,"20,500,000 "
257234222,"16,400,000 "
257237424,"22,300,000 "
257238097,"29,500,000 "
257238570,"48,600,000 "
257238576,"25,300,000 "
257242737,"42,500,000 "
257243061,"36,900,000 "
257244798,"22,800,000 "
257245054,"20,800,000 "
257247667,"23,200,000 "
257260485,"21,300,000 "
258158023,"11,300,000,000 "
258188545,"66,900,000,000 "
258192985,"5,940,000,000 "
258200104,"84,500,000,000 "
258205498,"5,560,000,000 "
258207865,"7,770,000,000 "
258210514,"6,000,000,000 "
258215914,"6,160,000,000 "
258230621,"7,700,000,000 "
258231747,"18,700,000,000 "
258235212,"5,850,000,000 "
258239818,"11,300,000,000 "
259020801,"21,000,000,000 "
259138956,"2,100,000,000 "
259146536,"563,000,000 "
259165153,"8,130,000,000 "
259176580,"3,030,000,000 "
259177003,"493,000,000 "
259177388,"399,000,000 "
259178603,"619,000,000 "
259179645,"708,000,000 "
259184344,"1,980,000,000 "
259184432,"478,000,000 "
259186345,"1,150,000,000 "
259189332,"633,000,000 "
259189596,"9,300,000,000 "
259190871,"3,000,000,000 "
259192119,"677,000,000 "
259192387,"830,000,000 "
259192505,"1,040,000,000 "
259197445,"910,000,000 "
259198219,"586,000,000 "
259199434,"447,000,000 "
259199556,"996,000,000 "
259200145,"891,000,000 "
259200389,"1,350,000,000 "
259202126,"14,800,000,000 "
259202811,"930,000,000 "
259202884,"421,000,000 "
259205452,"19,300,000,000 "
259205988,"2,580,000,000 "
259206517,"1,750,000,000 "
259208093,"460,000,000 "
259208574,"762,000,000 "
259209331,"2,190,000,000 "
259209499,"459,000,000 "
259209658,"19,300,000,000 "
259209846,"515,000,000 "
259210257,"1,880,000,000 "
259212198,"848,000,000 "
259212622,"2,080,000,000 "
259215698,"894,000,000 "
259216594,"428,000,000 "
259222077,"898,000,000 "
259224232,"501,000,000 "
259226161,"4,000,000,000 "
259230142,"579,000,000 "
259231281,"639,000,000 "
259231478,"1,680,000,000 "
259232363,"430,000,000 "
259232488,"574,000,000 "
259232656,"1,110,000,000 "
259233064,"4,720,000,000 "
259233927,"2,180,000,000 "
259234378,"364,000,000 "
259234396,"497,000,000 "
259234642,"2,280,000,000 "
259235805,"1,390,000,000 "
259236045,"420,000,000 "
259237692,"1,110,000,000 "
259239085,"12,000,000,000 "
259241084,"370,000,000 "
259241486,"860,000,000 "
259243630,"372,000,000 "
259244260,"388,000,000 "
259246430,"458,000,000 "
259251854,"500,000,000 "
259252371,"367,000,000 "
259256630,"384,000,000 "
260002147,"3,300,000 "
260020801,"15,500,000,000 "
260124375,"44,800,000 "
260135507,"10,900,000 "
260138412,"10,300,000 "
260138956,"1,490,000 "
260149258,"4,640,000 "
260155862,"7,860,000 "
260156519,"784,000 "
260157481,"38,900,000 "
260158023,"175,000,000 "
260161648,"861,000 "
260162328,"21,400,000 "
260162835,"42,800,000 "
260163264,"6,760,000 "
260164240,"162,000,000 "
260165153,"34,800,000,000 "
260167495,"84,000,000 "
260169324,"14,300,000 "
260172522,"6,610,000 "
260172871,"65,100,000 "
260173474,"1,220,000 "
260173731,"2,200,000 "
260175254,"1,530,000 "
260176580,"8,210,000 "
260176676,"7,580,000 "
260177003,"704,000,000 "
260178086,"17,800,000 "
260178088,"6,270,000 "
260178213,"299,000,000 "
260178750,"1,430,000 "
260179605,"604,000 "
260179813,"14,700,000 "
260180930,"113,000,000 "
260181291,"43,500,000 "
260181458,"66,800,000 "
260181872,"398,000,000 "
260182168,"13,400,000 "
260182521,"10,400,000,000 "
260183277,"5,070,000 "
260183569,"11,300,000 "
260183711,"65,000,000 "
260183898,"16,900,000 "
260184344,"86,100,000 "
260184392,"13,200,000 "
260184432,"71,800,000 "
260184941,"6,030,000 "
260185103,"3,920,000 "
260186153,"10,000,000 "
260186569,"60,900,000 "
260186942,"83,900,000 "
260188377,"27,000,000 "
260188545,"2,200,000,000 "
260189271,"8,680,000 "
260189342,"3,270,000 "
260189509,"173,000,000 "
260189513,"297,000,000 "
260189560,"413,000 "
260190674,"35,900,000 "
260190815,"68,300,000 "
260190871,"46,600,000 "
260191202,"4,320,000 "
260191740,"22,800,000 "
260192119,"1,580,000,000 "
260192366,"126,000,000 "
260192505,"18,600,000 "
260192638,"36,200,000 "
260192789,"3,310,000 "
260192985,"169,000,000 "
260193041,"40,500,000 "
260193080,"98,900,000 "
260193082,"29,100,000 "
260193408,"1,040,000 "
260193474,"30,900,000 "
260193747,"16,200,000 "
260194022,"18,600,000 "
260194765,"171,000,000 "
260194911,"5,840,000 "
260195864,"9,680,000 "
260197061,"81,300,000 "
260197445,"87,400,000 "
260197655,"87,000,000 "
260197781,"2,020,000 "
260197965,"4,650,000 "
260198009,"8,650,000 "
260198176,"70,700,000 "
260198640,"1,410,000 "
260198784,"40,200,000 "
260198946,"847,000 "
260198950,"15,500,000 "
260199189,"7,670,000 "
260199304,"42,100,000 "
260199434,"170,000,000 "
260199556,"118,000,000 "
260200145,"264,000,000 "
260200260,"119,000,000 "
260200389,"79,000,000 "
260200454,"9,170,000 "
260200724,"13,400,000 "
260200726,"538,000 "
260200888,"5,060,000 "
260201143,"1,620,000 "
260201153,"43,400,000 "
260201399,"675,000 "
260201455,"14,300,000 "
260201510,"2,580,000 "
260201535,"12,400,000 "
260201942,"71,400,000 "
260202166,"3,980,000 "
260202652,"68,900,000 "
260203263,"23,900,000 "
260203376,"273,000,000 "
260203483,"8,650,000 "
260203574,"10,900,000 "
260203775,"8,730,000 "
260203890,"7,250,000 "
260204246,"3,800,000 "
260204341,"12,400,000 "
260204472,"1,420,000 "
260204485,"1,760,000,000 "
260204639,"20,000,000 "
260204923,"3,420,000 "
260204963,"177,000,000 "
260205391,"914,000 "
260205452,"11,800,000,000 "
260205498,"22,300,000 "
260205566,"11,100,000 "
260205693,"171,000,000 "
260205705,"10,300,000 "
260205988,"41,200,000 "
260206058,"15,000,000 "
260206113,"2,020,000,000 "
260206517,"74,600,000 "
260206545,"26,000,000 "
260206585,"1,340,000 "
260206590,"10,500,000 "
260207410,"39,500,000 "
260207439,"1,660,000 "
260207494,"7,830,000 "
260207863,"3,530,000 "
260207865,"70,200,000 "
260208093,"176,000,000 "
260208128,"38,700,000 "
260208418,"15,100,000 "
260208421,"8,960,000 "
260208618,"19,600,000 "
260208670,"72,100,000 "
260208722,"277,000,000 "
260208920,"13,800,000 "
260209297,"23,000,000 "
260209331,"1,610,000,000 "
260209499,"673,000,000 "
260209658,"87,300,000 "
260210035,"33,700,000 "
260210257,"13,300,000 "
260210514,"677,000,000 "
241211110,"66,400,000 "
260211110,"66,400,000 "
241211110,"75,600,000 "
260211110,"75,600,000 "
260211147,"12,000,000 "
260211241,"737,000 "
260211256,"12,100,000 "
260211320,"4,360,000 "
260211567,"72,400,000 "
260211990,"83,900,000 "
260212153,"1,180,000 "
260212188,"119,000,000 "
260212190,"70,400,000 "
260212198,"155,000,000 "
260212213,"11,100,000 "
260212218,"16,500,000 "
260212404,"85,900,000 "
260212462,"24,600,000 "
260212616,"71,700,000 "
260212622,"701,000,000 "
260212814,"44,400,000 "
260212831,"16,900,000 "
260213135,"18,700,000 "
260213345,"697,000,000 "
260213565,"19,600,000 "
260213661,"74,000,000 "
260213666,"45,400,000 "
260213951,"90,800,000 "
260214997,"11,400,000 "
260215316,"94,100,000 "
260215330,"601,000 "
260215914,"12,700,000 "
260216267,"175,000,000 "
260216352,"85,200,000 "
260216460,"21,300,000 "
260216531,"89,100,000 "
260216547,"36,900,000 "
260217699,"1,880,000 "
260218667,"129,000,000 "
260219683,"13,800,000 "
260219814,"1,760,000 "
260219985,"5,750,000 "
260220814,"91,700,000 "
260220834,"12,500,000 "
260220971,"44,000,000 "
260221323,"37,200,000 "
260221639,"2,060,000 "
260221660,"16,900,000 "
260222028,"38,000,000 "
260222077,"39,400,000 "
260222492,"172,000,000 "
260222509,"930,000 "
260222716,"11,200,000 "
260223697,"13,900,000 "
260224232,"67,300,000 "
260224458,"71,500,000 "
260224490,"38,400,000 "
260225085,"84,500,000 "
260225100,"13,400,000 "
260225161,"729,000 "
260225508,"19,500,000 "
260225711,"15,500,000 "
260225850,"19,200,000 "
260226161,"36,800,000 "
260226226,"11,900,000 "
260226229,"1,090,000 "
260226268,"14,100,000 "
260226627,"8,450,000 "
260226753,"4,450,000 "
260226851,"135,000,000 "
260227796,"11,000,000 "
260227813,"44,700,000 "
260227890,"11,200,000 "
260228302,"9,560,000 "
260228618,"125,000,000 "
260229261,"10,700,000 "
260229391,"65,300,000 "
260229558,"196,000,000 "
260229668,"15,100,000 "
260229683,"449,000 "
260229880,"21,200,000 "
260229984,"52,000,000 "
260230621,"43,200,000 "
260230625,"11,900,000 "
260230658,"11,100,000 "
260230666,"91,100,000 "
260230767,"11,300,000 "
260230918,"16,100,000 "
260231281,"273,000,000 "
260231390,"712,000 "
260231478,"15,700,000 "
260231677,"10,700,000 "
260231747,"288,000,000 "
260231838,"22,700,000 "
260231866,"268,000,000 "
260232223,"44,600,000 "
260232363,"126,000,000 "
260232432,"825,000 "
260232805,"1,280,000 "
260233049,"14,500,000 "
260233064,"45,600,000 "
260233096,"13,800,000 "
260233301,"64,300,000 "
260233306,"12,400,000 "
260234102,"7,230,000 "
260234396,"188,000,000 "
260234568,"301,000 "
260234574,"18,800,000 "
260234642,"69,100,000 "
260234777,"11,800,000 "
260234795,"1,030,000 "
260235026,"1,770,000 "
260235172,"1,520,000 "
260235212,"34,000,000 "
260235243,"23,900,000 "
260235454,"9,810,000 "
260235619,"4,700,000 "
260235688,"9,160,000 "
260235790,"115,000,000 "
260235805,"89,200,000 "
260235844,"38,100,000 "
260235945,"739,000 "
260236045,"126,000,000 "
260236276,"130,000,000 "
260236401,"186,000,000 "
260236610,"9,780,000 "
260236639,"7,050,000 "
260236822,"3,240,000 "
260237221,"70,900,000 "
260237238,"18,700,000 "
260237383,"11,300,000 "
260237678,"694,000,000 "
260237704,"7,310,000 "
260237942,"11,900,000 "
260238074,"284,000,000 "
260238744,"13,700,000 "
260238794,"14,300,000,000 "
260238858,"9,220,000 "
